Timestamp[nanosec],fx[px],fy[px],Frame No.,Exposure time[nanosec],Sensor frame duration[nanosec],Frame readout time[nanosec],ISO,Focal length,Focus distance,AF mode
5044354946703,2836.0657,2836.0657,45234,2898550,33333333,11896875,65,6.92,0.5117707,1
5044388241443,2836.0657,2836.0657,45235,2898550,33333333,11896875,65,6.92,0.5117707,1
5044421536182,2836.0657,2836.0657,45236,2898550,33333333,11896875,65,6.92,0.5117707,1
5044454830922,2836.0657,2836.0657,45237,2898550,33333333,11896875,65,6.92,0.5117707,1
5044488125609,2836.0657,2836.0657,45238,2898550,33333333,11896875,65,6.92,0.5117707,1
5044521420349,2836.0657,2836.0657,45239,2898550,33333333,11896875,65,6.92,0.5117707,1
5044554715089,2836.0657,2836.0657,45240,2898550,33333333,11896875,65,6.92,0.5117707,1
5044588009828,2836.0657,2836.0657,45241,2898550,33333333,11896875,65,6.92,0.5117707,1
5044621304516,2836.0657,2836.0657,45242,2898550,33333333,11896875,65,6.92,0.5117707,1
5044654599255,2836.0657,2836.0657,45243,2898550,33333333,11896875,65,6.92,0.5117707,1
5044687893995,2836.0657,2836.0657,45244,2898550,33333333,11896875,65,6.92,0.5117707,1
5044721188734,2836.0657,2836.0657,45245,2898550,33333333,11896875,65,6.92,0.5117707,1
5044754483422,2836.0657,2836.0657,45246,2898550,33333333,11896875,65,6.92,0.5117707,1
5044787778161,2836.0657,2836.0657,45247,2898550,33333333,11896875,65,6.92,0.5117707,1
5044821072901,2836.0657,2836.0657,45248,2898550,33333333,11896875,65,6.92,0.5117707,1
5044854367641,2836.0657,2836.0657,45249,2898550,33333333,11896875,65,6.92,0.5117707,1
5044887662328,2836.0657,2836.0657,45250,2898550,33333333,11896875,65,6.92,0.5117707,1
5044920957068,2836.0657,2836.0657,45251,2898550,33333333,11896875,65,6.92,0.5117707,1
5044954251807,2836.0657,2836.0657,45252,2898550,33333333,11896875,65,6.92,0.5117707,1
5044987546547,2836.0657,2836.0657,45253,2898550,33333333,11896875,65,6.92,0.5117707,1
5045020841234,2836.0657,2836.0657,45254,2898550,33333333,11896875,65,6.92,0.5117707,1
5045054135974,2836.0657,2836.0657,45255,2898550,33333333,11896875,65,6.92,0.5117707,1
5045087430714,2836.0657,2836.0657,45256,2898550,33333333,11896875,65,6.92,0.5117707,1
5045120725453,2836.0657,2836.0657,45257,2898550,33333333,11896875,65,6.92,0.5117707,1
5045154020141,2836.0657,2836.0657,45258,2898550,33333333,11896875,65,6.92,0.5117707,1
5045187314880,2836.0657,2836.0657,45259,2898550,33333333,11896875,65,6.92,0.5117707,1
5045220609620,2836.0657,2836.0657,45260,2898550,33333333,11896875,65,6.92,0.5117707,1
5045253904359,2836.0657,2836.0657,45261,2898550,33333333,11896875,65,6.92,0.5117707,1
5045287199047,2836.0657,2836.0657,45262,2898550,33333333,11896875,65,6.92,0.5117707,1
5045320493786,2836.0657,2836.0657,45263,2898550,33333333,11896875,65,6.92,0.5117707,1
5045353788526,2836.0657,2836.0657,45264,2898550,33333333,11896875,65,6.92,0.5117707,1
5045387083266,2836.0657,2836.0657,45265,2898550,33333333,11896875,65,6.92,0.5117707,1
5045420377953,2836.0657,2836.0657,45266,2898550,33333333,11896875,65,6.92,0.5117707,1
5045453672693,2836.0657,2836.0657,45267,2898550,33333333,11896875,65,6.92,0.5117707,1
5045486967432,2836.0657,2836.0657,45268,2898550,33333333,11896875,65,6.92,0.5117707,1
5045520262172,2836.0657,2836.0657,45269,2898550,33333333,11896875,65,6.92,0.5117707,1
5045553556859,2836.0657,2836.0657,45270,2898550,33333333,11896875,65,6.92,0.5117707,1
5045586851599,2836.0657,2836.0657,45271,2898550,33333333,11896875,65,6.92,0.5117707,1
5045620146339,2836.0657,2836.0657,45272,2898550,33333333,11896875,65,6.92,0.5117707,1
5045653441078,2836.0657,2836.0657,45273,2898550,33333333,11896875,65,6.92,0.5117707,1
5045686735766,2836.0657,2836.0657,45274,2898550,33333333,11896875,65,6.92,0.5117707,1
5045720030505,2836.0657,2836.0657,45275,2898550,33333333,11896875,65,6.92,0.5117707,1
5045753325245,2836.0657,2836.0657,45276,2898550,33333333,11896875,65,6.92,0.5117707,1
5045786619984,2836.0657,2836.0657,45277,2898550,33333333,11896875,65,6.92,0.5117707,1
5045819914672,2836.0657,2836.0657,45278,2898550,33333333,11896875,65,6.92,0.5117707,1
5045853209411,2836.0657,2836.0657,45279,2898550,33333333,11896875,65,6.92,0.5117707,1
5045886504151,2836.0657,2836.0657,45280,2898550,33333333,11896875,65,6.92,0.5117707,1
5045919798891,2836.0657,2836.0657,45281,2898550,33333333,11896875,65,6.92,0.5117707,1
5045953093578,2836.0657,2836.0657,45282,2898550,33333333,11896875,65,6.92,0.5117707,1
5045986388318,2836.0657,2836.0657,45283,2898550,33333333,11896875,65,6.92,0.5117707,1
5046019683057,2836.0657,2836.0657,45284,2898550,33333333,11896875,65,6.92,0.5117707,1
5046052977797,2836.0657,2836.0657,45285,2898550,33333333,11896875,65,6.92,0.5117707,1
5046086272484,2836.0657,2836.0657,45286,2898550,33333333,11896875,65,6.92,0.5117707,1
5046119567224,2836.0657,2836.0657,45287,2898550,33333333,11896875,65,6.92,0.5117707,1
5046152861964,2836.0657,2836.0657,45288,2898550,33333333,11896875,65,6.92,0.5117707,1
5046186156703,2836.0657,2836.0657,45289,2898550,33333333,11896875,65,6.92,0.5117707,1
5046219451391,2836.0657,2836.0657,45290,2898550,33333333,11896875,65,6.92,0.5117707,1
5046252746130,2836.0657,2836.0657,45291,2898550,33333333,11896875,65,6.92,0.5117707,1
5046286040870,2836.0657,2836.0657,45292,2898550,33333333,11896875,65,6.92,0.5117707,1
5046319335609,2836.0657,2836.0657,45293,2898550,33333333,11896875,65,6.92,0.5117707,1
5046352630297,2836.0657,2836.0657,45294,2898550,33333333,11896875,65,6.92,0.5117707,1
5046385925036,2836.0657,2836.0657,45295,2898550,33333333,11896875,65,6.92,0.5117707,1
5046419219776,2836.0657,2836.0657,45296,2898550,33333333,11896875,65,6.92,0.5117707,1
5046452514516,2836.0657,2836.0657,45297,2898550,33333333,11896875,65,6.92,0.5117707,1
5046485809203,2836.0657,2836.0657,45298,2898550,33333333,11896875,65,6.92,0.5117707,1
5046519103943,2836.0657,2836.0657,45299,2898550,33333333,11896875,65,6.92,0.5117707,1
5046552398682,2836.0657,2836.0657,45300,2898550,33333333,11896875,65,6.92,0.5117707,1
5046585693422,2836.0657,2836.0657,45301,2898550,33333333,11896875,65,6.92,0.5117707,1
5046618988109,2836.0657,2836.0657,45302,2898550,33333333,11896875,65,6.92,0.5117707,1
5046652282849,2836.0657,2836.0657,45303,2898550,33333333,11896875,65,6.92,0.5117707,1
5046685577589,2836.0657,2836.0657,45304,2898550,33333333,11896875,65,6.92,0.5117707,1
5046718872328,2836.0657,2836.0657,45305,2898550,33333333,11896875,65,6.92,0.5117707,1
5046752167016,2836.0657,2836.0657,45306,2898550,33333333,11896875,65,6.92,0.5117707,1
5046785461755,2836.0657,2836.0657,45307,2898550,33333333,11896875,65,6.92,0.5117707,1
5046818756495,2836.0657,2836.0657,45308,2898550,33333333,11896875,65,6.92,0.5117707,1
5046852051234,2836.0657,2836.0657,45309,2898550,33333333,11896875,65,6.92,0.5117707,1
5046885345922,2836.0657,2836.0657,45310,2898550,33333333,11896875,65,6.92,0.5117707,1
5046918640661,2836.0657,2836.0657,45311,2898550,33333333,11896875,65,6.92,0.5117707,1
5046951935401,2836.0657,2836.0657,45312,2898550,33333333,11896875,65,6.92,0.5117707,1
5046985230141,2836.0657,2836.0657,45313,2898550,33333333,11896875,65,6.92,0.5117707,1
5047018524828,2836.0657,2836.0657,45314,2898550,33333333,11896875,65,6.92,0.5117707,1
5047051819568,2836.0657,2836.0657,45315,2898550,33333333,11896875,65,6.92,0.5117707,1
5047085114307,2836.0657,2836.0657,45316,2898550,33333333,11896875,65,6.92,0.5117707,1
5047118409047,2836.0657,2836.0657,45317,2898550,33333333,11896875,65,6.92,0.5117707,1
5047151703734,2836.0657,2836.0657,45318,2898550,33333333,11896875,65,6.92,0.5117707,1
5047184998474,2836.0657,2836.0657,45319,2898550,33333333,11896875,65,6.92,0.5117707,1
5047218293214,2836.0657,2836.0657,45320,2898550,33333333,11896875,65,6.92,0.5117707,1
5047251587953,2836.0657,2836.0657,45321,2898550,33333333,11896875,65,6.92,0.5117707,1
5047284882641,2836.0657,2836.0657,45322,2898550,33333333,11896875,65,6.92,0.5117707,1
5047318177380,2836.0657,2836.0657,45323,2898550,33333333,11896875,65,6.92,0.5117707,1
5047351472120,2836.0657,2836.0657,45324,2898550,33333333,11896875,65,6.92,0.5117707,1
5047384766859,2836.0657,2836.0657,45325,2898550,33333333,11896875,65,6.92,0.5117707,1
5047418061547,2836.0657,2836.0657,45326,2898550,33333333,11896875,65,6.92,0.5117707,1
5047451356286,2836.0657,2836.0657,45327,2898550,33333333,11896875,65,6.92,0.5117707,1
5047484651026,2836.0657,2836.0657,45328,2898550,33333333,11896875,65,6.92,0.5117707,1
5047517945766,2836.0657,2836.0657,45329,2898550,33333333,11896875,65,6.92,0.5117707,1
5047551240453,2836.0657,2836.0657,45330,2898550,33333333,11896875,65,6.92,0.5117707,1
5047584535193,2836.0657,2836.0657,45331,2898550,33333333,11896875,65,6.92,0.5117707,1
5047617829932,2836.0657,2836.0657,45332,2898550,33333333,11896875,65,6.92,0.5117707,1
5047651124672,2836.0657,2836.0657,45333,2898550,33333333,11896875,65,6.92,0.5117707,1
5047684419359,2836.0657,2836.0657,45334,2898550,33333333,11896875,65,6.92,0.5117707,1
5047717714099,2836.0657,2836.0657,45335,2898550,33333333,11896875,65,6.92,0.5117707,1
5047751008839,2836.0657,2836.0657,45336,2898550,33333333,11896875,65,6.92,0.5117707,1
5047784303578,2836.0657,2836.0657,45337,2898550,33333333,11896875,65,6.92,0.5117707,1
5047817598266,2836.0657,2836.0657,45338,2898550,33333333,11896875,65,6.92,0.5117707,1
5047850893005,2836.0657,2836.0657,45339,2898550,33333333,11896875,65,6.92,0.5117707,1
5047884187745,2836.0657,2836.0657,45340,2898550,33333333,11896875,65,6.92,0.5117707,1
5047917482484,2836.0657,2836.0657,45341,2898550,33333333,11896875,65,6.92,0.5117707,1
5047950777172,2836.0657,2836.0657,45342,2898550,33333333,11896875,65,6.92,0.5117707,1
5047984071911,2836.0657,2836.0657,45343,2898550,33333333,11896875,65,6.92,0.5117707,1
5048017366651,2836.0657,2836.0657,45344,2898550,33333333,11896875,65,6.92,0.5117707,1
5048050661391,2836.0657,2836.0657,45345,2898550,33333333,11896875,65,6.92,0.5117707,1
5048083956078,2836.0657,2836.0657,45346,2898550,33333333,11896875,65,6.92,0.5117707,1
5048117250818,2836.0657,2836.0657,45347,2898550,33333333,11896875,65,6.92,0.5117707,1
5048150545557,2836.0657,2836.0657,45348,2898550,33333333,11896875,65,6.92,0.5117707,1
5048183840297,2836.0657,2836.0657,45349,2898550,33333333,11896875,65,6.92,0.5117707,1
5048217134984,2836.0657,2836.0657,45350,2898550,33333333,11896875,65,6.92,0.5117707,1
5048250429724,2836.0657,2836.0657,45351,2898550,33333333,11896875,65,6.92,0.5117707,1
5048283724464,2836.0657,2836.0657,45352,2898550,33333333,11896875,65,6.92,0.5117707,1
5048317019203,2836.0657,2836.0657,45353,2898550,33333333,11896875,65,6.92,0.5117707,1
5048350313891,2836.0657,2836.0657,45354,2898550,33333333,11896875,65,6.92,0.5117707,1
5048383608630,2836.0657,2836.0657,45355,2898550,33333333,11896875,65,6.92,0.5117707,1
5048416903370,2836.0657,2836.0657,45356,2898550,33333333,11896875,65,6.92,0.5117707,1
5048450198109,2836.0657,2836.0657,45357,2898550,33333333,11896875,65,6.92,0.5117707,1
5048483492797,2836.0657,2836.0657,45358,2898550,33333333,11896875,65,6.92,0.5117707,1
5048516787536,2836.0657,2836.0657,45359,2898550,33333333,11896875,65,6.92,0.5117707,1
